Fecha,Operador_logistíco,Sede,Nombre_Categoria,Nombre_Material,Cantidad_kg,Unnamed: 6,YEAR,MONTH
2018-04-28,Recuperar,Medellín,Metales,Aluminio,9.0,0.0,2018,Abr
2018-04-28,Recuperar,Medellín,Metales,Chatarra,5066.0,0.0,2018,Abr
2018-04-28,Recuperar,Medellín,Otros,Palos de Escoba,0.0,0.0,2018,Abr
2018-04-28,Recuperar,Medellín,Papeles y Cartones,Archivo,815.0,0.0,2018,Abr
2018-04-28,Recuperar,Medellín,Papeles y Cartones,Cartón,861.0,0.0,2018,Abr
2018-04-28,Recuperar,Medellín,Papeles y Cartones,Periódico,323.0,0.0,2018,Abr
2018-04-28,Recuperar,Medellín,Papeles y Cartones,Plega,274.0,0.0,2018,Abr
2018-04-28,Recuperar,Medellín,Plásticos,Pasta,489.0,0.0,2018,Abr
2018-04-28,Recuperar,Medellín,Plásticos,Plega,238.0,0.0,2018,Abr
2018-04-28,Recuperar,Medellín,Plásticos,Plástico,207.0,0.0,2018,Abr
2018-04-28,Recuperar,Medellín,Vidrios,Vidrio,537.0,0.0,2018,Abr
2018-05-28,Recuperar,Medellín,Metales,Aluminio,49.0,0.0,2018,May
2018-05-28,Recuperar,Medellín,Metales,Chatarra,163.0,0.0,2018,May
2018-05-28,Recuperar,Medellín,Otros,Palos de Escoba,0.0,0.0,2018,May
2018-05-28,Recuperar,Medellín,Papeles y Cartones,Archivo,873.0,0.0,2018,May
2018-05-28,Recuperar,Medellín,Papeles y Cartones,Cartón,559.0,0.0,2018,May
2018-05-28,Recuperar,Medellín,Papeles y Cartones,Periódico,484.0,0.0,2018,May
2018-05-28,Recuperar,Medellín,Papeles y Cartones,Plega,261.0,0.0,2018,May
2018-05-28,Recuperar,Medellín,Plásticos,Pasta,617.0,0.0,2018,May
2018-05-28,Recuperar,Medellín,Plásticos,Plega,298.0,0.0,2018,May
2018-05-28,Recuperar,Medellín,Plásticos,Plástico,195.0,0.0,2018,May
2018-05-28,Recuperar,Medellín,Vidrios,Vidrio,629.0,0.0,2018,May
2018-06-28,Recuperar,Medellín,Metales,Aluminio,14.0,0.0,2018,Jun
2018-06-28,Recuperar,Medellín,Metales,Chatarra,1488.0,0.0,2018,Jun
2018-06-28,Recuperar,Medellín,Otros,Palos de Escoba,33.0,0.0,2018,Jun
2018-06-28,Recuperar,Medellín,Papeles y Cartones,Archivo,1415.0,0.0,2018,Jun
2018-06-28,Recuperar,Medellín,Papeles y Cartones,Cartón,791.0,0.0,2018,Jun
2018-06-28,Recuperar,Medellín,Papeles y Cartones,Periódico,232.0,0.0,2018,Jun
2018-06-28,Recuperar,Medellín,Papeles y Cartones,Plega,238.0,0.0,2018,Jun
2018-06-28,Recuperar,Medellín,Plásticos,Pasta,549.0,0.0,2018,Jun
2018-06-28,Recuperar,Medellín,Plásticos,Plega,148.0,0.0,2018,Jun
2018-06-28,Recuperar,Medellín,Plásticos,Plástico,147.0,0.0,2018,Jun
2018-06-28,Recuperar,Medellín,Vidrios,Vidrio,327.0,0.0,2018,Jun
2018-07-28,Recuperar,Medellín,Metales,Aluminio,21.0,0.0,2018,Jul
2018-07-28,Recuperar,Medellín,Metales,Chatarra,1507.0,0.0,2018,Jul
2018-07-28,Recuperar,Medellín,Otros,Palos de Escoba,58.0,0.0,2018,Jul
2018-07-28,Recuperar,Medellín,Papeles y Cartones,Archivo,2034.0,0.0,2018,Jul
2018-07-28,Recuperar,Medellín,Papeles y Cartones,Cartón,1043.0,0.0,2018,Jul
2018-07-28,Recuperar,Medellín,Papeles y Cartones,Periódico,333.0,0.0,2018,Jul
2018-07-28,Recuperar,Medellín,Papeles y Cartones,Plega,257.0,0.0,2018,Jul
2018-07-28,Recuperar,Medellín,Plásticos,Pasta,636.0,0.0,2018,Jul
2018-07-28,Recuperar,Medellín,Plásticos,Plega,133.0,0.0,2018,Jul
2018-07-28,Recuperar,Medellín,Plásticos,Plástico,197.0,0.0,2018,Jul
2018-07-28,Recuperar,Medellín,Vidrios,Vidrio,909.0,0.0,2018,Jul
2018-08-28,Recuperar,Medellín,Metales,Aluminio,12.0,0.0,2018,Ago
2018-08-28,Recuperar,Medellín,Metales,Chatarra,3477.0,0.0,2018,Ago
2018-08-28,Recuperar,Medellín,Otros,Empaque de Fibra,13.0,0.0,2018,Ago
2018-08-28,Recuperar,Medellín,Otros,Palos de Escoba,1.0,0.0,2018,Ago
2018-08-28,Recuperar,Medellín,Papeles y Cartones,Archivo,1645.0,0.0,2018,Ago
2018-08-28,Recuperar,Medellín,Papeles y Cartones,Cartón,896.0,0.0,2018,Ago
2018-08-28,Recuperar,Medellín,Papeles y Cartones,Periódico,430.0,0.0,2018,Ago
2018-08-28,Recuperar,Medellín,Papeles y Cartones,Plega,327.0,0.0,2018,Ago
2018-08-28,Recuperar,Medellín,Plásticos,Pasta,661.0,0.0,2018,Ago
2018-08-28,Recuperar,Medellín,Plásticos,Plega,305.0,0.0,2018,Ago
2018-08-28,Recuperar,Medellín,Plásticos,Plástico,287.0,0.0,2018,Ago
2018-08-28,Recuperar,Medellín,Vidrios,Vidrio,710.0,0.0,2018,Ago
2018-09-28,Recuperar,Medellín,Metales,Aluminio,12.0,0.0,2018,Sept
2018-09-28,Recuperar,Medellín,Metales,Chatarra,134.0,0.0,2018,Sept
2018-09-28,Recuperar,Medellín,Otros,Palos de Escoba,90.0,0.0,2018,Sept
2018-09-28,Recuperar,Medellín,Papeles y Cartones,Archivo,759.0,0.0,2018,Sept
2018-09-28,Recuperar,Medellín,Papeles y Cartones,Cartón,638.0,0.0,2018,Sept
2018-09-28,Recuperar,Medellín,Papeles y Cartones,Periódico,232.0,0.0,2018,Sept
2018-09-28,Recuperar,Medellín,Papeles y Cartones,Plega,311.0,0.0,2018,Sept
2018-09-28,Recuperar,Medellín,Plásticos,Pasta,547.0,0.0,2018,Sept
2018-09-28,Recuperar,Medellín,Plásticos,Plega,251.0,0.0,2018,Sept
2018-09-28,Recuperar,Medellín,Plásticos,Plástico,212.0,0.0,2018,Sept
2018-09-28,Recuperar,Medellín,Vidrios,Vidrio,640.0,0.0,2018,Sept
2018-10-28,Recuperar,Medellín,Metales,Aluminio,61.0,0.0,2018,Oct
2018-10-28,Recuperar,Medellín,Metales,Chatarra,487.0,0.0,2018,Oct
2018-10-28,Recuperar,Medellín,Otros,Palos de Escoba,75.0,0.0,2018,Oct
2018-10-28,Recuperar,Medellín,Papeles y Cartones,Archivo,980.0,0.0,2018,Oct
2018-10-28,Recuperar,Medellín,Papeles y Cartones,Cartón,701.0,0.0,2018,Oct
2018-10-28,Recuperar,Medellín,Papeles y Cartones,Periódico,397.0,0.0,2018,Oct
2018-10-28,Recuperar,Medellín,Papeles y Cartones,Plega,426.0,0.0,2018,Oct
2018-10-28,Recuperar,Medellín,Plásticos,Pasta,680.0,0.0,2018,Oct
2018-10-28,Recuperar,Medellín,Plásticos,Plega,359.0,0.0,2018,Oct
2018-10-28,Recuperar,Medellín,Plásticos,Plástico,273.0,0.0,2018,Oct
2018-10-28,Recuperar,Medellín,Vidrios,Vidrio,1265.0,0.0,2018,Oct
2018-11-28,Recuperar,Medellín,Metales,Aluminio,13.0,0.0,2018,Nov
2018-11-28,Recuperar,Medellín,Metales,Chatarra,693.0,0.0,2018,Nov
2018-11-28,Recuperar,Medellín,Otros,Palos de Escoba,42.0,0.0,2018,Nov
2018-11-28,Recuperar,Medellín,Papeles y Cartones,Archivo,756.0,0.0,2018,Nov
2018-11-28,Recuperar,Medellín,Papeles y Cartones,Cartón,600.0,0.0,2018,Nov
2018-11-28,Recuperar,Medellín,Papeles y Cartones,Periódico,114.0,0.0,2018,Nov
2018-11-28,Recuperar,Medellín,Papeles y Cartones,Plega,174.0,0.0,2018,Nov
2018-11-28,Recuperar,Medellín,Plásticos,Pasta,295.0,0.0,2018,Nov
2018-11-28,Recuperar,Medellín,Plásticos,Plega,176.0,0.0,2018,Nov
2018-11-28,Recuperar,Medellín,Plásticos,Plástico,161.0,0.0,2018,Nov
2018-11-28,Recuperar,Medellín,Vidrios,Vidrio,343.0,0.0,2018,Nov
2018-12-28,Recuperar,Medellín,Metales,Aluminio,10.0,0.0,2018,Dic
2018-12-28,Recuperar,Medellín,Metales,Chatarra,116.0,0.0,2018,Dic
2018-12-28,Recuperar,Medellín,Otros,Palos de Escoba,0.0,0.0,2018,Dic
2018-12-28,Recuperar,Medellín,Papeles y Cartones,Archivo,861.0,0.0,2018,Dic
2018-12-28,Recuperar,Medellín,Papeles y Cartones,Cartón,956.0,0.0,2018,Dic
2018-12-28,Recuperar,Medellín,Papeles y Cartones,Periódico,877.0,0.0,2018,Dic
2018-12-28,Recuperar,Medellín,Papeles y Cartones,Plega,347.0,0.0,2018,Dic
2018-12-28,Recuperar,Medellín,Plásticos,Pasta,342.0,0.0,2018,Dic
2018-12-28,Recuperar,Medellín,Plásticos,Plega,142.0,0.0,2018,Dic
2018-12-28,Recuperar,Medellín,Plásticos,Plástico,197.0,0.0,2018,Dic
2018-12-28,Recuperar,Medellín,Vidrios,Vidrio,344.0,0.0,2018,Dic
2019-01-28,Recuperar,Medellín,Metales,Aluminio,22.0,0.0,2019,Ene
2019-01-28,Recuperar,Medellín,Metales,Chatarra,3835.0,0.0,2019,Ene
2019-01-28,Recuperar,Medellín,Metales,Cobre,0.0,0.0,2019,Ene
2019-01-28,Recuperar,Medellín,Otros,Palos de Escoba,21.0,0.0,2019,Ene
2019-01-28,Recuperar,Medellín,Papeles y Cartones,Archivo,1416.0,0.0,2019,Ene
2019-01-28,Recuperar,Medellín,Papeles y Cartones,Cartón,771.0,0.0,2019,Ene
2019-01-28,Recuperar,Medellín,Papeles y Cartones,Periódico,137.0,0.0,2019,Ene
2019-01-28,Recuperar,Medellín,Papeles y Cartones,Plega,317.0,0.0,2019,Ene
2019-01-28,Recuperar,Medellín,Plásticos,Pasta,494.0,0.0,2019,Ene
2019-01-28,Recuperar,Medellín,Plásticos,Plega,166.0,0.0,2019,Ene
2019-01-28,Recuperar,Medellín,Plásticos,Plástico,188.0,0.0,2019,Ene
2019-01-28,Recuperar,Medellín,Vidrios,Vidrio,377.0,0.0,2019,Ene
2019-02-28,Recuperar,Medellín,Metales,Aluminio,16.0,0.0,2019,Feb
2019-02-28,Recuperar,Medellín,Metales,Chatarra,105.0,0.0,2019,Feb
2019-02-28,Recuperar,Medellín,Metales,Cobre,0.0,0.0,2019,Feb
2019-02-28,Recuperar,Medellín,Otros,Palos de Escoba,0.0,0.0,2019,Feb
2019-02-28,Recuperar,Medellín,Papeles y Cartones,Archivo,1931.0,0.0,2019,Feb
2019-02-28,Recuperar,Medellín,Papeles y Cartones,Cartón,831.0,0.0,2019,Feb
2019-02-28,Recuperar,Medellín,Papeles y Cartones,Periódico,308.0,0.0,2019,Feb
2019-02-28,Recuperar,Medellín,Papeles y Cartones,Plega,509.0,0.0,2019,Feb
2019-02-28,Recuperar,Medellín,Plásticos,Pasta,852.0,0.0,2019,Feb
2019-02-28,Recuperar,Medellín,Plásticos,Plega,443.0,0.0,2019,Feb
2019-02-28,Recuperar,Medellín,Plásticos,Plástico,222.0,0.0,2019,Feb
2019-02-28,Recuperar,Medellín,Vidrios,Vidrio,716.0,0.0,2019,Feb
2019-03-28,Recuperar,Medellín,Metales,Aluminio,30.0,0.0,2019,Mar
2019-03-28,Recuperar,Medellín,Metales,Chatarra,419.0,0.0,2019,Mar
2019-03-28,Recuperar,Medellín,Metales,Cobre,0.0,0.0,2019,Mar
2019-03-28,Recuperar,Medellín,Otros,Palos de Escoba,80.0,0.0,2019,Mar
2019-03-28,Recuperar,Medellín,Papeles y Cartones,Archivo,1996.0,0.0,2019,Mar
2019-03-28,Recuperar,Medellín,Papeles y Cartones,Cartón,1250.0,0.0,2019,Mar
2019-03-28,Recuperar,Medellín,Papeles y Cartones,Periódico,602.0,0.0,2019,Mar
2019-03-28,Recuperar,Medellín,Papeles y Cartones,Plega,662.0,0.0,2019,Mar
2019-03-28,Recuperar,Medellín,Plásticos,Pasta,1290.0,0.0,2019,Mar
2019-03-28,Recuperar,Medellín,Plásticos,Plega,545.0,0.0,2019,Mar
2019-03-28,Recuperar,Medellín,Plásticos,Plástico,322.0,0.0,2019,Mar
2019-03-28,Recuperar,Medellín,Vidrios,Vidrio,1006.0,0.0,2019,Mar
2019-04-28,Recimed,Medellín,Metales,Aluminio,13.0,0.0,2019,Abr
2019-04-28,Recimed,Medellín,Metales,Chatarra,2572.0,0.0,2019,Abr
2019-04-28,Recimed,Medellín,Metales,Cobre,0.0,0.0,2019,Abr
2019-04-28,Recimed,Medellín,Otros,Palos de Escoba,17.0,0.0,2019,Abr
2019-04-28,Recimed,Medellín,Papeles y Cartones,Archivo,1005.0,0.0,2019,Abr
2019-04-28,Recimed,Medellín,Papeles y Cartones,Cartón,745.0,0.0,2019,Abr
2019-04-28,Recimed,Medellín,Papeles y Cartones,Periódico,208.6,0.0,2019,Abr
2019-04-28,Recimed,Medellín,Papeles y Cartones,Plega,457.0,0.0,2019,Abr
2019-04-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,29.0,0.0,2019,Abr
2019-04-28,Recimed,Medellín,Plásticos,Pasta,422.0,0.0,2019,Abr
2019-04-28,Recimed,Medellín,Plásticos,Plega,0.0,0.0,2019,Abr
2019-04-28,Recimed,Medellín,Plásticos,Plástico,167.0,0.0,2019,Abr
2019-04-28,Recimed,Medellín,Vidrios,Vidrio,340.0,0.0,2019,Abr
2019-05-28,Recimed,Medellín,Metales,Acero,2.0,0.0,2019,May
2019-05-28,Recimed,Medellín,Metales,Aluminio,304.0,0.0,2019,May
2019-05-28,Recimed,Medellín,Metales,Chatarra,1.0,0.0,2019,May
2019-05-28,Recimed,Medellín,Metales,Cobre,3.0,0.0,2019,May
2019-05-28,Recimed,Medellín,Otros,Palos de Escoba,0.0,0.0,2019,May
2019-05-28,Recimed,Medellín,Papeles y Cartones,Archivo,648.0,0.0,2019,May
2019-05-28,Recimed,Medellín,Papeles y Cartones,Cartón,996.0,0.0,2019,May
2019-05-28,Recimed,Medellín,Papeles y Cartones,Periódico,62.4,0.0,2019,May
2019-05-28,Recimed,Medellín,Papeles y Cartones,Plega,579.0,0.0,2019,May
2019-05-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,260.0,0.0,2019,May
2019-05-28,Recimed,Medellín,Plásticos,Pasta,785.0,0.0,2019,May
2019-05-28,Recimed,Medellín,Plásticos,Plega,0.0,0.0,2019,May
2019-05-28,Recimed,Medellín,Plásticos,Plástico,97.0,0.0,2019,May
2019-05-28,Recimed,Medellín,Vidrios,Vidrio,262.0,0.0,2019,May
2019-06-28,Recimed,Medellín,Metales,Aluminio,26.0,0.0,2019,Jun
2019-06-28,Recimed,Medellín,Metales,Chatarra,2171.0,0.0,2019,Jun
2019-06-28,Recimed,Medellín,Metales,Cobre,14.0,0.0,2019,Jun
2019-06-28,Recimed,Medellín,Otros,Palos de Escoba,50.0,0.0,2019,Jun
2019-06-28,Recimed,Medellín,Papeles y Cartones,Archivo,680.0,0.0,2019,Jun
2019-06-28,Recimed,Medellín,Papeles y Cartones,Cartón,767.0,0.0,2019,Jun
2019-06-28,Recimed,Medellín,Papeles y Cartones,Periódico,97.0,0.0,2019,Jun
2019-06-28,Recimed,Medellín,Papeles y Cartones,Plega,475.0,0.0,2019,Jun
2019-06-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2019,Jun
2019-06-28,Recimed,Medellín,Plásticos,Pasta,571.0,0.0,2019,Jun
2019-06-28,Recimed,Medellín,Plásticos,Plega,0.0,0.0,2019,Jun
2019-06-28,Recimed,Medellín,Plásticos,Plástico,184.0,0.0,2019,Jun
2019-06-28,Recimed,Medellín,Vidrios,Vidrio,839.0,0.0,2019,Jun
2019-07-28,Recimed,Medellín,Metales,Aluminio,13.0,0.0,2019,Jul
2019-07-28,Recimed,Medellín,Metales,Chatarra,2133.0,0.0,2019,Jul
2019-07-28,Recimed,Medellín,Metales,Cobre,0.0,0.0,2019,Jul
2019-07-28,Recimed,Medellín,Otros,Palos de Escoba,42.0,0.0,2019,Jul
2019-07-28,Recimed,Medellín,Papeles y Cartones,Archivo,566.0,0.0,2019,Jul
2019-07-28,Recimed,Medellín,Papeles y Cartones,Cartón,325.0,0.0,2019,Jul
2019-07-28,Recimed,Medellín,Papeles y Cartones,Periódico,83.4,0.0,2019,Jul
2019-07-28,Recimed,Medellín,Papeles y Cartones,Plega,263.0,0.0,2019,Jul
2019-07-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,20.0,0.0,2019,Jul
2019-07-28,Recimed,Medellín,Plásticos,Pasta,359.0,0.0,2019,Jul
2019-07-28,Recimed,Medellín,Plásticos,Plega,0.0,0.0,2019,Jul
2019-07-28,Recimed,Medellín,Plásticos,Plástico,68.0,0.0,2019,Jul
2019-07-28,Recimed,Medellín,Vidrios,Vidrio,381.0,0.0,2019,Jul
2019-08-28,Recimed,Medellín,Metales,Aluminio,193.0,0.0,2019,Ago
2019-08-28,Recimed,Medellín,Metales,Chatarra,26.0,0.0,2019,Ago
2019-08-28,Recimed,Medellín,Metales,Cobre,0.0,0.0,2019,Ago
2019-08-28,Recimed,Medellín,Otros,Palos de Escoba,0.0,0.0,2019,Ago
2019-08-28,Recimed,Medellín,Papeles y Cartones,Archivo,327.0,0.0,2019,Ago
2019-08-28,Recimed,Medellín,Papeles y Cartones,Cartón,3063.0,0.0,2019,Ago
2019-08-28,Recimed,Medellín,Papeles y Cartones,Periódico,185.4,0.0,2019,Ago
2019-08-28,Recimed,Medellín,Papeles y Cartones,Plega,312.0,0.0,2019,Ago
2019-08-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,55.0,0.0,2019,Ago
2019-08-28,Recimed,Medellín,Plásticos,Pasta,573.0,0.0,2019,Ago
2019-08-28,Recimed,Medellín,Plásticos,Plega,82.0,0.0,2019,Ago
2019-08-28,Recimed,Medellín,Plásticos,Plástico,157.0,0.0,2019,Ago
2019-08-28,Recimed,Medellín,Vidrios,Vidrio,371.0,0.0,2019,Ago
2019-09-28,Recimed,Medellín,Metales,Aluminio,63.0,0.0,2019,Sept
2019-09-28,Recimed,Medellín,Metales,Chatarra,406.0,0.0,2019,Sept
2019-09-28,Recimed,Medellín,Metales,Cobre,5.0,0.0,2019,Sept
2019-09-28,Recimed,Medellín,Otros,Palos de Escoba,237.0,0.0,2019,Sept
2019-09-28,Recimed,Medellín,Papeles y Cartones,Archivo,3347.0,0.0,2019,Sept
2019-09-28,Recimed,Medellín,Papeles y Cartones,Cartón,2312.0,0.0,2019,Sept
2019-09-28,Recimed,Medellín,Papeles y Cartones,Periódico,727.6,0.0,2019,Sept
2019-09-28,Recimed,Medellín,Papeles y Cartones,Plega,2011.0,0.0,2019,Sept
2019-09-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,198.0,0.0,2019,Sept
2019-09-28,Recimed,Medellín,Plásticos,Pasta,2073.0,0.0,2019,Sept
2019-09-28,Recimed,Medellín,Plásticos,Plega,136.0,0.0,2019,Sept
2019-09-28,Recimed,Medellín,Plásticos,Plástico,714.0,0.0,2019,Sept
2019-09-28,Recimed,Medellín,Vidrios,Vidrio,1464.0,0.0,2019,Sept
2019-10-28,Recimed,Medellín,Metales,Aluminio,21.0,0.0,2019,Oct
2019-10-28,Recimed,Medellín,Metales,Chatarra,2545.0,0.0,2019,Oct
2019-10-28,Recimed,Medellín,Metales,Cobre,0.0,0.0,2019,Oct
2019-10-28,Recimed,Medellín,Otros,Palos de Escoba,18.0,0.0,2019,Oct
2019-10-28,Recimed,Medellín,Papeles y Cartones,Archivo,1629.0,0.0,2019,Oct
2019-10-28,Recimed,Medellín,Papeles y Cartones,Cartón,783.0,0.0,2019,Oct
2019-10-28,Recimed,Medellín,Papeles y Cartones,Periódico,456.2,0.0,2019,Oct
2019-10-28,Recimed,Medellín,Papeles y Cartones,Plega,603.0,0.0,2019,Oct
2019-10-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,53.0,0.0,2019,Oct
2019-10-28,Recimed,Medellín,Plásticos,Pasta,1028.0,0.0,2019,Oct
2019-10-28,Recimed,Medellín,Plásticos,Plega,140.0,0.0,2019,Oct
2019-10-28,Recimed,Medellín,Plásticos,Plástico,245.0,0.0,2019,Oct
2019-10-28,Recimed,Medellín,Vidrios,Vidrio,671.0,0.0,2019,Oct
2019-11-28,Recimed,Medellín,Metales,Aluminio,22.0,0.0,2019,Nov
2019-11-28,Recimed,Medellín,Metales,Chatarra,1032.0,0.0,2019,Nov
2019-11-28,Recimed,Medellín,Metales,Cobre,0.0,0.0,2019,Nov
2019-11-28,Recimed,Medellín,Otros,Palos de Escoba,6.0,0.0,2019,Nov
2019-11-28,Recimed,Medellín,Papeles y Cartones,Archivo,1232.0,0.0,2019,Nov
2019-11-28,Recimed,Medellín,Papeles y Cartones,Cartón,760.0,0.0,2019,Nov
2019-11-28,Recimed,Medellín,Papeles y Cartones,Periódico,196.8,0.0,2019,Nov
2019-11-28,Recimed,Medellín,Papeles y Cartones,Plega,723.0,0.0,2019,Nov
2019-11-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,78.0,0.0,2019,Nov
2019-11-28,Recimed,Medellín,Plásticos,Pasta,795.0,0.0,2019,Nov
2019-11-28,Recimed,Medellín,Plásticos,Plega,0.0,0.0,2019,Nov
2019-11-28,Recimed,Medellín,Plásticos,Plástico,154.0,0.0,2019,Nov
2019-11-28,Recimed,Medellín,Vidrios,Vidrio,595.0,0.0,2019,Nov
2020-01-28,Recimed,Medellín,Metales,Aluminio,2.7,0.0,2020,Ene
2020-01-28,Recimed,Medellín,Metales,Chatarra,1662.3,0.0,2020,Ene
2020-01-28,Recimed,Medellín,Otros,Palos de Escoba,167.0,0.0,2020,Ene
2020-01-28,Recimed,Medellín,Papeles y Cartones,Archivo,858.6,0.0,2020,Ene
2020-01-28,Recimed,Medellín,Papeles y Cartones,Cartón,620.9,0.0,2020,Ene
2020-01-28,Recimed,Medellín,Papeles y Cartones,Periódico,112.7,0.0,2020,Ene
2020-01-28,Recimed,Medellín,Papeles y Cartones,Plega,264.5,0.0,2020,Ene
2020-01-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,436.8,0.0,2020,Ene
2020-01-28,Recimed,Medellín,Plásticos,Pasta,175.1,0.0,2020,Ene
2020-01-28,Recimed,Medellín,Plásticos,Pet,207.5,0.0,2020,Ene
2020-01-28,Recimed,Medellín,Plásticos,Plástico,80.4,0.0,2020,Ene
2020-01-28,Recimed,Medellín,Plásticos,Vaso desechable,17.0,0.0,2020,Ene
2020-01-28,Recimed,Medellín,Vidrios,Vidrio,94.0,0.0,2020,Ene
2020-02-28,Recimed,Medellín,Metales,Aluminio,30.4,0.0,2020,Feb
2020-02-28,Recimed,Medellín,Metales,Chatarra,1042.5,0.0,2020,Feb
2020-02-28,Recimed,Medellín,Otros,Palos de Escoba,98.0,0.0,2020,Feb
2020-02-28,Recimed,Medellín,Papeles y Cartones,Archivo,1299.5,0.0,2020,Feb
2020-02-28,Recimed,Medellín,Papeles y Cartones,Cartón,1260.4,0.0,2020,Feb
2020-02-28,Recimed,Medellín,Papeles y Cartones,Periódico,262.2,0.0,2020,Feb
2020-02-28,Recimed,Medellín,Papeles y Cartones,Plega,1162.8,0.0,2020,Feb
2020-02-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,57.2,0.0,2020,Feb
2020-02-28,Recimed,Medellín,Plásticos,Pasta,384.6,0.0,2020,Feb
2020-02-28,Recimed,Medellín,Plásticos,Pet,927.3,0.0,2020,Feb
2020-02-28,Recimed,Medellín,Plásticos,Plástico,270.8,0.0,2020,Feb
2020-02-28,Recimed,Medellín,Plásticos,Vaso desechable,252.3,0.0,2020,Feb
2020-02-28,Recimed,Medellín,Vidrios,Vidrio,967.0,0.0,2020,Feb
2020-03-28,Recimed,Medellín,Metales,Aluminio,64.0,0.0,2020,Mar
2020-03-28,Recimed,Medellín,Metales,Chatarra,2032.8,0.0,2020,Mar
2020-03-28,Recimed,Medellín,Otros,Palos de Escoba,75.0,0.0,2020,Mar
2020-03-28,Recimed,Medellín,Papeles y Cartones,Archivo,925.6,0.0,2020,Mar
2020-03-28,Recimed,Medellín,Papeles y Cartones,Cartón,887.4,0.0,2020,Mar
2020-03-28,Recimed,Medellín,Papeles y Cartones,Periódico,289.1,0.0,2020,Mar
2020-03-28,Recimed,Medellín,Papeles y Cartones,Plega,972.0,0.0,2020,Mar
2020-03-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,46.2,0.0,2020,Mar
2020-03-28,Recimed,Medellín,Plásticos,Pasta,129.3,0.0,2020,Mar
2020-03-28,Recimed,Medellín,Plásticos,Pet,602.4,0.0,2020,Mar
2020-03-28,Recimed,Medellín,Plásticos,Plástico,207.6,0.0,2020,Mar
2020-03-28,Recimed,Medellín,Plásticos,Vaso desechable,148.5,0.0,2020,Mar
2020-03-28,Recimed,Medellín,Vidrios,Vidrio,705.1,0.0,2020,Mar
2020-07-28,SOCYA,Medellín,Metales,Aluminio,0.0,0.0,2020,Jul
2020-07-28,SOCYA,Medellín,Metales,Chatarra,105.0,0.0,2020,Jul
2020-07-28,SOCYA,Medellín,Metales,Cobre,0.0,0.0,2020,Jul
2020-07-28,SOCYA,Medellín,Otros,Icopor,0.0,0.0,2020,Jul
2020-07-28,SOCYA,Medellín,Papeles y Cartones,Archivo,59.0,0.0,2020,Jul
2020-07-28,SOCYA,Medellín,Papeles y Cartones,Cartón,277.0,0.0,2020,Jul
2020-07-28,SOCYA,Medellín,Papeles y Cartones,Periódico,8.0,0.0,2020,Jul
2020-07-28,SOCYA,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2020,Jul
2020-07-28,SOCYA,Medellín,Plásticos,Pet,26.0,0.0,2020,Jul
2020-07-28,SOCYA,Medellín,Plásticos,Plástico,159.0,0.0,2020,Jul
2020-07-28,SOCYA,Medellín,Vidrios,Vidrio,0.0,0.0,2020,Jul
2020-09-28,SOCYA,Medellín,Metales,Aluminio,0.0,0.0,2020,Sept
2020-09-28,SOCYA,Medellín,Metales,Chatarra,600.0,0.0,2020,Sept
2020-09-28,SOCYA,Medellín,Metales,Cobre,0.0,0.0,2020,Sept
2020-09-28,SOCYA,Medellín,Otros,Icopor,10.0,0.0,2020,Sept
2020-09-28,SOCYA,Medellín,Papeles y Cartones,Archivo,360.0,0.0,2020,Sept
2020-09-28,SOCYA,Medellín,Papeles y Cartones,Cartón,485.0,0.0,2020,Sept
2020-09-28,SOCYA,Medellín,Papeles y Cartones,Periódico,17.0,0.0,2020,Sept
2020-09-28,SOCYA,Medellín,Papeles y Cartones,Tetrapak,2.0,0.0,2020,Sept
2020-09-28,SOCYA,Medellín,Plásticos,Pet,53.0,0.0,2020,Sept
2020-09-28,SOCYA,Medellín,Plásticos,Plástico,673.0,0.0,2020,Sept
2020-09-28,SOCYA,Medellín,Vidrios,Vidrio,51.0,0.0,2020,Sept
2020-10-28,SOCYA,Medellín,Metales,Aluminio,10.0,0.0,2020,Oct
2020-10-28,SOCYA,Medellín,Metales,Chatarra,670.0,0.0,2020,Oct
2020-10-28,SOCYA,Medellín,Metales,Cobre,0.0,0.0,2020,Oct
2020-10-28,SOCYA,Medellín,Otros,Icopor,0.0,0.0,2020,Oct
2020-10-28,SOCYA,Medellín,Papeles y Cartones,Archivo,275.0,0.0,2020,Oct
2020-10-28,SOCYA,Medellín,Papeles y Cartones,Cartón,679.0,0.0,2020,Oct
2020-10-28,SOCYA,Medellín,Papeles y Cartones,Periódico,19.0,0.0,2020,Oct
2020-10-28,SOCYA,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2020,Oct
